,People,Female,Median age,Renter households where rent payments are less than or equal to 30% of household income (b),Average number of people per household,Median weekly household income,Median monthly mortgage repayments,Median weekly rent (b),Average number of motor vehicles per dwelling,Married,Separated,Divorced,Widowed,Never married,Bachelor Degree level and above,Advanced Diploma and Diploma level,Certificate level IV,Certificate level III,Year 12,Year 11,Year 10,Certificate level II,Certificate level I,Year 9 or below,No educational attainment,Both parents born overseas,Father only born overseas,Mother only born overseas,Both parents born in Australia,In the labour force,Not in the labour force,Worked full-time,Worked part-time,Unemployed,Personal (b),Family (c),Household (d),SA1 Code,Area sqkm,Region,State,SA4_NAME_2016,Density
1031,217.0,48.2%,42,15.0,2.4,$762,$634,$140,1.7,36.8,7.1,8.2,6.6,40.7,0.0,4.9,0.0,12.1,6.0,6.6,24.2,0.0,0.0,24.2,0.0,4.4,6.2,1.8,72.4,36.3,52.2,40.9,28.8,19.7,$434,$949,$762,11002119203,0.6018,Rest of NSW,New South Wales,New England and North West,360.58491193087406
1032,225.0,51.1%,49,12.0,2.4,$909,$867,$180,1.6,26.1,3.0,9.5,11.1,49.2,3.0,2.5,2.5,10.1,8.0,5.0,18.6,0.0,0.0,33.7,0.0,1.8,1.3,0.0,89.7,29.6,60.3,42.4,39.0,15.3,$438,"$1,050",$909,11002119204,1.8022,Rest of NSW,New South Wales,New England and North West,124.84740872267228
1033,225.0,51.1%,49,12.0,2.4,$909,$867,$180,1.6,26.1,3.0,9.5,11.1,49.2,3.0,2.5,2.5,10.1,8.0,5.0,18.6,0.0,0.0,33.7,0.0,1.8,1.3,0.0,89.7,29.6,60.3,42.4,39.0,15.3,$438,"$1,050",$909,11002119204,1.8022,Rest of NSW,New South Wales,New England and North West,124.84740872267228
1034,359.0,46.7%,49,6.0,2.4,"$1,115",$625,$150,2,56.4,3.4,11.7,5.7,24.2,13.1,4.4,1.3,14.4,10.7,5.0,15.4,0.0,0.0,15.4,0.0,8.4,5.3,2.2,70.2,53.0,33.9,53.8,30.4,7.0,$506,"$1,328","$1,115",11002119205,2306.3272,Rest of NSW,New South Wales,New England and North West,0.15565874607904723
1035,359.0,46.7%,49,6.0,2.4,"$1,115",$625,$150,2,56.4,3.4,11.7,5.7,24.2,13.1,4.4,1.3,14.4,10.7,5.0,15.4,0.0,0.0,15.4,0.0,8.4,5.3,2.2,70.2,53.0,33.9,53.8,30.4,7.0,$506,"$1,328","$1,115",11002119205,2306.3272,Rest of NSW,New South Wales,New England and North West,0.15565874607904723
1036,374.0,48.8%,53,11.0,2.3,$890,$719,$200,2.1,39.0,2.8,13.8,10.1,35.5,3.8,5.0,3.8,20.1,8.8,3.8,22.3,0.0,0.0,17.6,0.0,3.7,4.0,2.7,79.6,40.3,48.4,43.8,41.4,13.3,$432,"$1,031",$890,11002119206,9.4067,Rest of NSW,New South Wales,New England and North West,39.758895255509366
1037,374.0,48.8%,53,11.0,2.3,$890,$719,$200,2.1,39.0,2.8,13.8,10.1,35.5,3.8,5.0,3.8,20.1,8.8,3.8,22.3,0.0,0.0,17.6,0.0,3.7,4.0,2.7,79.6,40.3,48.4,43.8,41.4,13.3,$432,"$1,031",$890,11002119206,9.4067,Rest of NSW,New South Wales,New England and North West,39.758895255509366
1038,399.0,51.4%,46,11.0,2.5,$961,"$1,083",$248,2,42.4,7.9,9.4,5.2,35.2,5.2,4.8,4.5,19.4,8.5,1.8,17.9,0.0,0.0,16.7,0.0,5.6,0.8,2.3,77.5,44.5,40.0,47.6,32.0,8.8,$519,"$1,187",$961,11002119207,4.7106,Rest of NSW,New South Wales,New England and North West,84.70258565787798
1039,399.0,51.4%,46,11.0,2.5,$961,"$1,083",$248,2,42.4,7.9,9.4,5.2,35.2,5.2,4.8,4.5,19.4,8.5,1.8,17.9,0.0,0.0,16.7,0.0,5.6,0.8,2.3,77.5,44.5,40.0,47.6,32.0,8.8,$519,"$1,187",$961,11002119207,4.7106,Rest of NSW,New South Wales,New England and North West,84.70258565787798
1040,404.0,47.5%,52,4.0,2.4,$971,"$1,192",$200,2.4,54.0,2.4,10.6,8.3,28.0,11.5,8.6,1.2,8.8,10.6,3.8,21.2,0.0,0.0,12.1,0.0,6.1,2.8,3.0,75.0,58.4,28.0,60.6,25.8,7.6,$476,"$1,147",$971,11002119208,1731.9562,Rest of NSW,New South Wales,New England and North West,0.233262249934496
1041,404.0,47.5%,52,4.0,2.4,$971,"$1,192",$200,2.4,54.0,2.4,10.6,8.3,28.0,11.5,8.6,1.2,8.8,10.6,3.8,21.2,0.0,0.0,12.1,0.0,6.1,2.8,3.0,75.0,58.4,28.0,60.6,25.8,7.6,$476,"$1,147",$971,11002119208,1731.9562,Rest of NSW,New South Wales,New England and North West,0.233262249934496
1042,225.0,46.7%,41,6.0,2.6,$979,$842,$180,2.2,56.2,1.7,10.2,4.0,29.5,13.6,6.2,2.3,15.9,9.1,1.7,16.5,0.0,0.0,15.9,0.0,3.8,3.8,5.5,68.5,46.0,36.4,60.5,24.7,9.9,$440,"$1,359",$979,11002119209,1055.2576,Rest of NSW,New South Wales,New England and North West,0.21321808058999056
1043,225.0,46.7%,41,6.0,2.6,$979,$842,$180,2.2,56.2,1.7,10.2,4.0,29.5,13.6,6.2,2.3,15.9,9.1,1.7,16.5,0.0,0.0,15.9,0.0,3.8,3.8,5.5,68.5,46.0,36.4,60.5,24.7,9.9,$440,"$1,359",$979,11002119209,1055.2576,Rest of NSW,New South Wales,New England and North West,0.21321808058999056
1044,391.0,50.5%,44,9.0,2.5,"$1,553","$1,200",$240,2.3,64.5,5.0,5.0,2.3,21.9,13.6,10.0,4.3,15.0,14.3,3.7,12.6,0.0,0.0,9.6,0.0,1.8,2.8,3.1,82.1,68.1,23.9,65.9,27.3,2.0,$694,"$1,974","$1,553",11002119210,594.1008,Rest of NSW,New South Wales,New England and North West,0.6581374743141231
1045,391.0,50.5%,44,9.0,2.5,"$1,553","$1,200",$240,2.3,64.5,5.0,5.0,2.3,21.9,13.6,10.0,4.3,15.0,14.3,3.7,12.6,0.0,0.0,9.6,0.0,1.8,2.8,3.1,82.1,68.1,23.9,65.9,27.3,2.0,$694,"$1,974","$1,553",11002119210,594.1008,Rest of NSW,New South Wales,New England and North West,0.6581374743141231
1046,339.0,48.8%,45,12.0,2.6,"$1,480","$1,343",$180,2.4,49.8,4.0,7.6,5.8,30.9,11.6,11.6,3.6,18.2,11.3,5.1,13.1,0.0,0.0,9.1,0.0,3.8,2.0,2.6,84.1,66.2,27.6,59.3,29.7,4.4,$689,"$1,767","$1,480",11002119211,873.0133,Rest of NSW,New South Wales,New England and North West,0.38831023536525733
1047,339.0,48.8%,45,12.0,2.6,"$1,480","$1,343",$180,2.4,49.8,4.0,7.6,5.8,30.9,11.6,11.6,3.6,18.2,11.3,5.1,13.1,0.0,0.0,9.1,0.0,3.8,2.0,2.6,84.1,66.2,27.6,59.3,29.7,4.4,$689,"$1,767","$1,480",11002119211,873.0133,Rest of NSW,New South Wales,New England and North West,0.38831023536525733
1048,644.0,46.1%,39,20.0,2.4,"$1,176","$1,024",$240,2.3,56.3,4.0,8.3,3.6,28.0,13.9,11.3,3.0,14.3,17.7,4.2,14.1,0.0,0.0,8.7,0.0,35.8,2.2,3.6,51.9,41.2,51.7,59.9,24.6,5.3,$452,"$1,353","$1,176",11002119212,727.7377,Rest of NSW,New South Wales,New England and North West,0.8849342283627741
1049,644.0,46.1%,39,20.0,2.4,"$1,176","$1,024",$240,2.3,56.3,4.0,8.3,3.6,28.0,13.9,11.3,3.0,14.3,17.7,4.2,14.1,0.0,0.0,8.7,0.0,35.8,2.2,3.6,51.9,41.2,51.7,59.9,24.6,5.3,$452,"$1,353","$1,176",11002119212,727.7377,Rest of NSW,New South Wales,New England and North West,0.8849342283627741
1050,363.0,46.4%,44,8.0,2.6,"$1,312","$1,419",$300,2.3,50.7,1.0,5.7,2.7,37.2,9.4,6.7,6.0,18.8,10.1,4.0,20.5,0.0,0.0,12.4,0.0,6.5,3.5,4.1,73.8,52.3,35.2,50.0,33.3,7.7,$575,"$1,482","$1,312",11002119213,93.8618,Rest of NSW,New South Wales,New England and North West,3.867388010884087
1051,363.0,46.4%,44,8.0,2.6,"$1,312","$1,419",$300,2.3,50.7,1.0,5.7,2.7,37.2,9.4,6.7,6.0,18.8,10.1,4.0,20.5,0.0,0.0,12.4,0.0,6.5,3.5,4.1,73.8,52.3,35.2,50.0,33.3,7.7,$575,"$1,482","$1,312",11002119213,93.8618,Rest of NSW,New South Wales,New England and North West,3.867388010884087
1052,184.0,44.9%,36,0.0,2.9,"$1,958","$2,592",$120,2.7,50.3,2.6,4.0,4.0,35.8,9.9,7.3,4.0,11.9,11.3,6.6,15.2,0.0,0.0,11.3,0.0,3.2,0.0,4.3,71.4,57.0,19.9,73.3,24.4,0.0,$624,"$1,916","$1,958",11002119214,858.3491,Rest of NSW,New South Wales,New England and North West,0.2143649943828216
1053,184.0,44.9%,36,0.0,2.9,"$1,958","$2,592",$120,2.7,50.3,2.6,4.0,4.0,35.8,9.9,7.3,4.0,11.9,11.3,6.6,15.2,0.0,0.0,11.3,0.0,3.2,0.0,4.3,71.4,57.0,19.9,73.3,24.4,0.0,$624,"$1,916","$1,958",11002119214,858.3491,Rest of NSW,New South Wales,New England and North West,0.2143649943828216
1054,599.0,50.8%,47,10.0,2.5,"$1,132","$1,213",$235,2.4,48.9,3.9,7.5,7.1,33.7,6.1,8.1,4.9,15.0,13.0,3.2,19.1,0.0,0.0,15.0,0.0,6.8,3.5,3.5,76.1,54.4,35.7,60.1,28.7,5.2,$567,"$1,275","$1,132",11002119215,1009.9953,Rest of NSW,New South Wales,New England and North West,0.5930720667710038
1055,599.0,50.8%,47,10.0,2.5,"$1,132","$1,213",$235,2.4,48.9,3.9,7.5,7.1,33.7,6.1,8.1,4.9,15.0,13.0,3.2,19.1,0.0,0.0,15.0,0.0,6.8,3.5,3.5,76.1,54.4,35.7,60.1,28.7,5.2,$567,"$1,275","$1,132",11002119215,1009.9953,Rest of NSW,New South Wales,New England and North West,0.5930720667710038
1056,284.0,53.7%,62,11.0,2.1,$817,"$1,225",$243,1.7,54.3,5.3,8.6,10.2,17.6,8.2,6.9,2.9,11.0,12.7,4.1,21.6,0.0,0.0,15.1,1.6,11.3,4.5,4.5,72.6,36.3,57.6,41.6,48.3,3.4,$476,$953,$817,11002119301,1.0217,Rest of NSW,New South Wales,New England and North West,277.9680923950279
1057,284.0,53.7%,62,11.0,2.1,$817,"$1,225",$243,1.7,54.3,5.3,8.6,10.2,17.6,8.2,6.9,2.9,11.0,12.7,4.1,21.6,0.0,0.0,15.1,1.6,11.3,4.5,4.5,72.6,36.3,57.6,41.6,48.3,3.4,$476,$953,$817,11002119301,1.0217,Rest of NSW,New South Wales,New England and North West,277.9680923950279
1058,294.0,48.6%,44,6.0,2.7,"$1,237","$1,127",$165,2.3,74.4,3.6,3.1,6.7,13.9,14.8,8.1,6.3,12.1,17.0,2.7,20.6,0.0,0.0,10.8,0.0,1.8,4.3,1.4,89.0,73.5,20.2,63.4,29.3,2.4,$701,"$1,343","$1,237",11002119302,1277.809,Rest of NSW,New South Wales,New England and North West,0.23008133453434748
1059,294.0,48.6%,44,6.0,2.7,"$1,237","$1,127",$165,2.3,74.4,3.6,3.1,6.7,13.9,14.8,8.1,6.3,12.1,17.0,2.7,20.6,0.0,0.0,10.8,0.0,1.8,4.3,1.4,89.0,73.5,20.2,63.4,29.3,2.4,$701,"$1,343","$1,237",11002119302,1277.809,Rest of NSW,New South Wales,New England and North West,0.23008133453434748
1060,247.0,47.2%,43,4.0,2.8,$792,$889,$130,2.2,52.4,5.9,10.3,4.9,27.6,9.7,10.3,5.4,18.9,9.7,5.4,15.7,0.0,0.0,8.6,0.0,5.7,2.4,4.5,67.5,48.6,37.3,57.8,30.0,5.6,$447,$966,$792,11002119303,983.467,Rest of NSW,New South Wales,New England and North West,0.2511523009923058
1061,247.0,47.2%,43,4.0,2.8,$792,$889,$130,2.2,52.4,5.9,10.3,4.9,27.6,9.7,10.3,5.4,18.9,9.7,5.4,15.7,0.0,0.0,8.6,0.0,5.7,2.4,4.5,67.5,48.6,37.3,57.8,30.0,5.6,$447,$966,$792,11002119303,983.467,Rest of NSW,New South Wales,New England and North West,0.2511523009923058
1062,299.0,47.7%,42,11.0,2.8,"$1,406",$815,$160,2.6,52.5,3.4,8.1,5.9,32.6,10.6,6.8,1.7,20.3,12.7,4.2,27.1,0.0,0.0,14.0,0.0,2.6,5.6,2.0,88.2,67.8,30.9,72.5,22.5,0.0,$759,"$1,699","$1,406",11002119304,559.3453,Rest of NSW,New South Wales,New England and North West,0.5345535217691112
1063,299.0,47.7%,42,11.0,2.8,"$1,406",$815,$160,2.6,52.5,3.4,8.1,5.9,32.6,10.6,6.8,1.7,20.3,12.7,4.2,27.1,0.0,0.0,14.0,0.0,2.6,5.6,2.0,88.2,67.8,30.9,72.5,22.5,0.0,$759,"$1,699","$1,406",11002119304,559.3453,Rest of NSW,New South Wales,New England and North West,0.5345535217691112
1064,141.0,49.7%,53,3.0,2.3,"$1,270","$1,350",$225,2.5,60.5,0.0,12.6,4.2,29.4,18.5,8.4,0.0,18.5,3.4,3.4,19.3,0.0,0.0,10.1,0.0,2.9,0.0,0.0,80.6,65.5,22.7,67.9,29.5,0.0,$640,"$1,542","$1,270",11002119305,646.2861,Rest of NSW,New South Wales,New England and North West,0.21816963106587003
1065,141.0,49.7%,53,3.0,2.3,"$1,270","$1,350",$225,2.5,60.5,0.0,12.6,4.2,29.4,18.5,8.4,0.0,18.5,3.4,3.4,19.3,0.0,0.0,10.1,0.0,2.9,0.0,0.0,80.6,65.5,22.7,67.9,29.5,0.0,$640,"$1,542","$1,270",11002119305,646.2861,Rest of NSW,New South Wales,New England and North West,0.21816963106587003
1066,381.0,50.0%,46,7.0,2.7,"$1,437","$1,333",$290,2.7,63.3,1.0,4.8,5.1,25.1,15.8,8.0,4.5,15.1,9.6,3.9,16.1,0.0,0.0,9.0,0.0,7.5,1.3,4.1,73.9,61.7,26.7,62.0,33.3,2.1,$728,"$1,674","$1,437",11002119306,315.7286,Rest of NSW,New South Wales,New England and North West,1.206732617824296
1067,381.0,50.0%,46,7.0,2.7,"$1,437","$1,333",$290,2.7,63.3,1.0,4.8,5.1,25.1,15.8,8.0,4.5,15.1,9.6,3.9,16.1,0.0,0.0,9.0,0.0,7.5,1.3,4.1,73.9,61.7,26.7,62.0,33.3,2.1,$728,"$1,674","$1,437",11002119306,315.7286,Rest of NSW,New South Wales,New England and North West,1.206732617824296
1068,346.0,47.4%,46,13.0,2.6,"$1,569","$1,495",$250,2.6,60.9,2.3,4.0,5.6,26.8,11.3,6.3,2.6,15.9,13.2,5.0,16.6,0.0,0.0,9.6,0.0,3.8,3.3,0.9,77.5,58.6,25.2,62.1,26.6,2.3,$692,"$1,718","$1,569",11002119307,172.4726,Rest of NSW,New South Wales,New England and North West,2.0061157540386123
1069,346.0,47.4%,46,13.0,2.6,"$1,569","$1,495",$250,2.6,60.9,2.3,4.0,5.6,26.8,11.3,6.3,2.6,15.9,13.2,5.0,16.6,0.0,0.0,9.6,0.0,3.8,3.3,0.9,77.5,58.6,25.2,62.1,26.6,2.3,$692,"$1,718","$1,569",11002119307,172.4726,Rest of NSW,New South Wales,New England and North West,2.0061157540386123
1070,272.0,45.8%,44,3.0,2.7,"$1,375","$1,800",$210,2.6,69.3,0.0,5.1,3.3,21.9,10.7,7.4,3.3,18.6,13.0,1.9,9.8,1.9,0.0,10.7,0.0,2.5,2.5,1.4,76.1,66.0,16.7,73.2,23.9,0.0,$739,"$1,766","$1,375",11002119308,559.4311,Rest of NSW,New South Wales,New England and North West,0.48620822117325974
1071,272.0,45.8%,44,3.0,2.7,"$1,375","$1,800",$210,2.6,69.3,0.0,5.1,3.3,21.9,10.7,7.4,3.3,18.6,13.0,1.9,9.8,1.9,0.0,10.7,0.0,2.5,2.5,1.4,76.1,66.0,16.7,73.2,23.9,0.0,$739,"$1,766","$1,375",11002119308,559.4311,Rest of NSW,New South Wales,New England and North West,0.48620822117325974
1072,391.0,48.6%,43,4.0,2.6,"$1,156",$889,$250,2.6,62.7,3.2,6.5,3.2,24.0,12.3,7.1,1.9,14.0,11.0,2.3,13.6,0.0,0.0,11.7,0.0,4.0,4.2,0.0,73.9,55.5,25.0,69.0,24.0,0.0,$583,"$1,268","$1,156",11002119309,1205.7535,Rest of NSW,New South Wales,New England and North West,0.3242785527887748
1073,391.0,48.6%,43,4.0,2.6,"$1,156",$889,$250,2.6,62.7,3.2,6.5,3.2,24.0,12.3,7.1,1.9,14.0,11.0,2.3,13.6,0.0,0.0,11.7,0.0,4.0,4.2,0.0,73.9,55.5,25.0,69.0,24.0,0.0,$583,"$1,268","$1,156",11002119309,1205.7535,Rest of NSW,New South Wales,New England and North West,0.3242785527887748
1074,262.0,48.7%,45,8.0,2.8,"$1,712",$934,$160,3,58.7,1.4,6.0,3.2,28.4,19.3,9.6,1.4,12.4,19.7,3.2,16.1,0.0,0.0,4.6,0.0,3.4,3.0,3.0,86.4,72.0,23.9,66.2,26.8,4.5,$702,"$2,218","$1,712",11002119310,1239.0883,Rest of NSW,New South Wales,New England and North West,0.21144578638988037
1075,262.0,48.7%,45,8.0,2.8,"$1,712",$934,$160,3,58.7,1.4,6.0,3.2,28.4,19.3,9.6,1.4,12.4,19.7,3.2,16.1,0.0,0.0,4.6,0.0,3.4,3.0,3.0,86.4,72.0,23.9,66.2,26.8,4.5,$702,"$2,218","$1,712",11002119310,1239.0883,Rest of NSW,New South Wales,New England and North West,0.21144578638988037
1076,217.0,41.8%,43,7.0,2.4,$962,$867,$223,2.2,48.2,5.9,10.0,1.8,32.4,8.2,4.7,4.1,14.1,11.2,1.8,28.8,0.0,0.0,12.4,0.0,5.1,2.3,1.8,75.6,44.1,41.2,62.7,30.7,13.3,$450,"$1,187",$962,11002119311,228.4998,Rest of NSW,New South Wales,New England and North West,0.9496726036521695
1077,217.0,41.8%,43,7.0,2.4,$962,$867,$223,2.2,48.2,5.9,10.0,1.8,32.4,8.2,4.7,4.1,14.1,11.2,1.8,28.8,0.0,0.0,12.4,0.0,5.1,2.3,1.8,75.6,44.1,41.2,62.7,30.7,13.3,$450,"$1,187",$962,11002119311,228.4998,Rest of NSW,New South Wales,New England and North West,0.9496726036521695
1078,178.0,48.6%,50,4.0,2.6,"$1,176",$800,$100,2.5,56.6,4.8,9.7,6.2,26.9,7.6,6.2,6.9,9.7,19.3,6.9,17.9,0.0,0.0,18.6,0.0,2.8,3.4,2.8,86.6,62.1,34.5,72.2,22.2,0.0,$486,"$1,292","$1,176",11002119312,961.1703,Rest of NSW,New South Wales,New England and North West,0.18519090737614344
1079,178.0,48.6%,50,4.0,2.6,"$1,176",$800,$100,2.5,56.6,4.8,9.7,6.2,26.9,7.6,6.2,6.9,9.7,19.3,6.9,17.9,0.0,0.0,18.6,0.0,2.8,3.4,2.8,86.6,62.1,34.5,72.2,22.2,0.0,$486,"$1,292","$1,176",11002119312,961.1703,Rest of NSW,New South Wales,New England and North West,0.18519090737614344
1080,261.0,52.1%,57,4.0,2.2,$958,"$1,138",$145,2.3,52.3,3.2,7.2,9.5,25.7,10.8,8.1,2.7,22.5,9.5,5.9,22.5,0.0,0.0,10.8,0.0,5.9,1.2,1.2,87.8,46.8,48.2,44.2,43.3,6.7,$498,"$1,208",$958,11002119313,126.2432,Rest of NSW,New South Wales,New England and North West,2.0674380877544296
1081,261.0,52.1%,57,4.0,2.2,$958,"$1,138",$145,2.3,52.3,3.2,7.2,9.5,25.7,10.8,8.1,2.7,22.5,9.5,5.9,22.5,0.0,0.0,10.8,0.0,5.9,1.2,1.2,87.8,46.8,48.2,44.2,43.3,6.7,$498,"$1,208",$958,11002119313,126.2432,Rest of NSW,New South Wales,New England and North West,2.0674380877544296
1082,282.0,46.6%,51,11.0,2.1,$919,"$1,131",$240,1.8,41.2,7.7,13.3,6.9,32.2,6.4,3.4,4.7,17.6,8.2,2.6,24.9,0.0,0.0,15.9,0.0,2.8,2.5,3.5,82.0,48.1,43.3,61.6,18.8,5.4,$565,"$1,199",$919,11002119314,1.259,Rest of NSW,New South Wales,New England and North West,223.98729150119144
1083,282.0,46.6%,51,11.0,2.1,$919,"$1,131",$240,1.8,41.2,7.7,13.3,6.9,32.2,6.4,3.4,4.7,17.6,8.2,2.6,24.9,0.0,0.0,15.9,0.0,2.8,2.5,3.5,82.0,48.1,43.3,61.6,18.8,5.4,$565,"$1,199",$919,11002119314,1.259,Rest of NSW,New South Wales,New England and North West,223.98729150119144
1084,360.0,53.2%,53,24.0,2.3,"$1,147","$1,014",$240,1.8,50.5,1.0,7.0,12.3,26.9,5.0,5.0,3.7,12.6,9.6,3.0,22.3,0.0,0.0,22.9,0.0,4.6,2.6,0.9,84.0,40.2,52.2,54.5,33.1,5.8,$540,"$1,388","$1,147",11002119315,1.0998,Rest of NSW,New South Wales,New England and North West,327.3322422258592
1085,360.0,53.2%,53,24.0,2.3,"$1,147","$1,014",$240,1.8,50.5,1.0,7.0,12.3,26.9,5.0,5.0,3.7,12.6,9.6,3.0,22.3,0.0,0.0,22.9,0.0,4.6,2.6,0.9,84.0,40.2,52.2,54.5,33.1,5.8,$540,"$1,388","$1,147",11002119315,1.0998,Rest of NSW,New South Wales,New England and North West,327.3322422258592
1086,483.0,51.8%,54,33.0,1.9,$778,$851,$210,1.5,38.1,5.9,16.1,10.9,29.2,9.7,5.7,4.7,14.1,9.4,4.5,19.6,1.2,0.0,17.3,0.0,5.3,1.4,1.2,84.3,40.3,53.0,54.6,35.0,4.3,$478,"$1,156",$778,11002119316,1.1636,Rest of NSW,New South Wales,New England and North West,415.09109659676864
1087,483.0,51.8%,54,33.0,1.9,$778,$851,$210,1.5,38.1,5.9,16.1,10.9,29.2,9.7,5.7,4.7,14.1,9.4,4.5,19.6,1.2,0.0,17.3,0.0,5.3,1.4,1.2,84.3,40.3,53.0,54.6,35.0,4.3,$478,"$1,156",$778,11002119316,1.1636,Rest of NSW,New South Wales,New England and North West,415.09109659676864
1088,281.0,49.8%,42,12.0,2.3,$866,$737,$200,1.6,39.7,3.6,11.6,5.8,37.5,4.5,4.9,4.9,17.4,10.3,2.7,21.4,0.0,0.0,13.4,1.8,6.0,3.5,2.1,73.7,40.6,43.8,49.5,35.2,5.5,$474,"$1,062",$866,11002119317,0.8971,Rest of NSW,New South Wales,New England and North West,313.2315237989076
1089,281.0,49.8%,42,12.0,2.3,$866,$737,$200,1.6,39.7,3.6,11.6,5.8,37.5,4.5,4.9,4.9,17.4,10.3,2.7,21.4,0.0,0.0,13.4,1.8,6.0,3.5,2.1,73.7,40.6,43.8,49.5,35.2,5.5,$474,"$1,062",$866,11002119317,0.8971,Rest of NSW,New South Wales,New England and North West,313.2315237989076
1090,184.0,59.3%,60,13.0,2,$890,"$1,040",$223,1.8,47.2,4.3,14.3,12.4,23.0,9.9,4.3,2.5,13.0,5.6,4.3,32.9,0.0,0.0,14.3,2.5,6.8,4.7,1.6,85.4,35.4,59.0,56.1,49.1,0.0,$473,"$1,036",$890,11002119318,1.283,Rest of NSW,New South Wales,New England and North West,143.41387373343727
1091,184.0,59.3%,60,13.0,2,$890,"$1,040",$223,1.8,47.2,4.3,14.3,12.4,23.0,9.9,4.3,2.5,13.0,5.6,4.3,32.9,0.0,0.0,14.3,2.5,6.8,4.7,1.6,85.4,35.4,59.0,56.1,49.1,0.0,$473,"$1,036",$890,11002119318,1.283,Rest of NSW,New South Wales,New England and North West,143.41387373343727
1092,372.0,53.3%,68,22.0,1.8,$768,$844,$200,1.4,36.2,6.4,11.9,20.9,26.7,7.0,3.5,2.0,13.3,8.1,4.6,20.6,0.0,0.0,24.1,2.0,7.3,2.2,3.5,78.9,27.8,63.8,41.7,38.5,7.3,$467,$971,$768,11002119319,1.1508,Rest of NSW,New South Wales,New England and North West,323.2533889468196
1093,372.0,53.3%,68,22.0,1.8,$768,$844,$200,1.4,36.2,6.4,11.9,20.9,26.7,7.0,3.5,2.0,13.3,8.1,4.6,20.6,0.0,0.0,24.1,2.0,7.3,2.2,3.5,78.9,27.8,63.8,41.7,38.5,7.3,$467,$971,$768,11002119319,1.1508,Rest of NSW,New South Wales,New England and North West,323.2533889468196
1094,188.0,49.7%,54,10.0,2,$872,$867,$220,1.7,39.3,1.7,9.8,8.1,37.6,8.7,10.4,2.3,16.8,13.3,2.9,16.8,0.0,0.0,22.5,0.0,5.1,1.5,2.6,83.2,45.1,49.1,52.6,25.6,9.0,$497,"$1,160",$872,11002119320,0.4701,Rest of NSW,New South Wales,New England and North West,399.9149117209104
1095,188.0,49.7%,54,10.0,2,$872,$867,$220,1.7,39.3,1.7,9.8,8.1,37.6,8.7,10.4,2.3,16.8,13.3,2.9,16.8,0.0,0.0,22.5,0.0,5.1,1.5,2.6,83.2,45.1,49.1,52.6,25.6,9.0,$497,"$1,160",$872,11002119320,0.4701,Rest of NSW,New South Wales,New England and North West,399.9149117209104
1096,102.0,55.9%,54,,1.7,$621,"$1,149",$150,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002119401,174.1549,Rest of NSW,New South Wales,New England and North West,0.5856855018147638
1097,102.0,55.9%,54,,1.7,$621,"$1,149",$150,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002119401,174.1549,Rest of NSW,New South Wales,New England and North West,0.5856855018147638
1098,354.0,55.6%,45,18.0,2.1,$868,$882,$250,1.6,38.4,2.5,12.9,9.7,35.8,14.7,8.2,3.6,19.0,12.2,5.0,17.6,0.0,0.0,11.8,0.0,11.0,4.3,2.9,72.3,45.5,45.9,48.8,36.2,4.7,$516,"$1,305",$868,11002119402,0.4422,Rest of NSW,New South Wales,New England and North West,800.5427408412484
1099,354.0,55.6%,45,18.0,2.1,$868,$882,$250,1.6,38.4,2.5,12.9,9.7,35.8,14.7,8.2,3.6,19.0,12.2,5.0,17.6,0.0,0.0,11.8,0.0,11.0,4.3,2.9,72.3,45.5,45.9,48.8,36.2,4.7,$516,"$1,305",$868,11002119402,0.4422,Rest of NSW,New South Wales,New England and North West,800.5427408412484
1100,459.0,53.2%,49,22.0,2.2,$816,"$1,131",$250,1.7,46.1,1.8,13.4,8.4,30.1,11.8,7.3,3.1,17.5,11.3,2.9,16.5,0.0,0.0,12.8,1.0,9.1,4.9,3.3,73.7,45.3,45.5,45.7,38.2,8.1,$466,$985,$816,11002119403,1.2402,Rest of NSW,New South Wales,New England and North West,370.10159651669085
1101,459.0,53.2%,49,22.0,2.2,$816,"$1,131",$250,1.7,46.1,1.8,13.4,8.4,30.1,11.8,7.3,3.1,17.5,11.3,2.9,16.5,0.0,0.0,12.8,1.0,9.1,4.9,3.3,73.7,45.3,45.5,45.7,38.2,8.1,$466,$985,$816,11002119403,1.2402,Rest of NSW,New South Wales,New England and North West,370.10159651669085
1102,322.0,50.5%,60,25.0,1.8,$693,"$1,083",$248,1.3,39.6,8.2,17.5,7.5,28.2,8.6,6.8,1.4,14.6,12.9,3.9,20.7,0.0,0.0,16.4,0.0,10.5,4.3,2.5,74.1,36.1,59.6,48.5,35.6,10.9,$509,$862,$693,11002119404,0.9881,Rest of NSW,New South Wales,New England and North West,325.87794757615626
1103,322.0,50.5%,60,25.0,1.8,$693,"$1,083",$248,1.3,39.6,8.2,17.5,7.5,28.2,8.6,6.8,1.4,14.6,12.9,3.9,20.7,0.0,0.0,16.4,0.0,10.5,4.3,2.5,74.1,36.1,59.6,48.5,35.6,10.9,$509,$862,$693,11002119404,0.9881,Rest of NSW,New South Wales,New England and North West,325.87794757615626
